cus_state,cus_city,cus_fullname,Transaction ID,paym_type,Customer ID,cus_postal,cus_gender,cus_bdate,cus_age,order_id,order_detail,order_date,order_total,order_barcode,time_id,transac_id,total_sales,total_discount,prod_id,prod_name,prod_cate,prod_price,prod_size,prod_cost,store_id-1,time_id-1,time_date,time_month,time_quater,time_year
WA,Olympia,Barbara Johnson,TS1132,Credit Card,C1132,98501,Female,1/8/2002 AD,22,OR1132,"GERSBY, NORDVIKEN / RÃ–NNINGE, MARKERAD, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE, FUSION, TURBO",27/4/2023 AD,6,5360f18e01132,TM1132,TS1132,3998,92,PD1813,ANTILOP,Nursery furniture,20,Big,17,S1813,TM1132,27,4,Q2,2023
ND,Bismarck,Jennifer Jones,TS1133,Cash,C1133,58501,Male,31/7/1997 AD,27,OR1133,"CIRKUSTÃ„LT, AGEN, INGATORP / HENRIKSDAL, VEBERÃ–D, KOLON, LOBERGET / BLYSKÃ„R, MELLTORP / ADDE, SKÃ„RHAMN, KLACKBERG",28/8/2019 AD,9,5360f18e01133,TM1133,TS1133,3820,51,PD1402,BERNHARD,Chairs,745,Small,742,S1402,TM1133,28,8,Q3,2019
PA,Harrisburg,Patricia Smith,TS1134,Cash,C1134,17101,Female,15/6/1990 AD,34,OR1134,"EKENÃ„S, SUNDVIK, GRIMSBU, LISABO / JANINGE",17/8/2021 AD,4,5360f18e01134,TM1134,TS1134,3896,59,PD0035,FANBYN,Bar furniture,140,Medium,138,S0035,TM1134,17,8,Q3,2021
CT,Hartford,James Martinez,TS1135,Credit Card,C1135,06103,Female,12/7/2000 AD,24,OR1135,"YTTERVÃ…G, BILLY, IKEA PS 2012 / JANINGE, BENARP, BOLMEN",4/12/2020 AD,5,5360f18e01135,TM1135,TS1135,1308,97,PD0077,SLÄKT,Beds,349,Small,348,S0077,TM1135,4,12,Q4,2020
IL,Springfield,Barbara Anderson,TS1136,Debit Card,C1136,62701,Male,2/2/1987 AD,37,OR1136,"GONATT, SVENARNE, BRUSEN, HAVSTEN, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE",2/10/2020 AD,5,5360f18e01136,TM1136,TS1136,4580,82,PD0729,JONAXEL,Bookcases & shelving units,730,Medium,725,S0729,TM1136,2,10,Q4,2020
FL,Tallahassee,Michael Miller,TS1137,Debit Card,C1137,32301,Male,11/9/2008 AD,16,OR1137,"SKRUVSTA, BLÃ…MES, SKÃ–TSAM, STENSELE / RÃ–NNINGE, MYDAL, SKÃ„RHAMN, VATTVIKEN",5/10/2022 AD,7,5360f18e01137,TM1137,TS1137,3195,95,PD1342,POÄNG,Chairs,1210,Small,1209,S1342,TM1137,5,10,Q4,2022
MS,Jackson,Charles Johnson,TS1138,Credit Card,C1138,39201,Female,15/8/1982 AD,42,OR1138,"LIDKULLEN, KLIMPEN",28/5/2023 AD,2,5360f18e01138,TM1138,TS1138,4985,72,PD1861,STUVA / FRITIDS,Nursery furniture,675,Medium,674,S1861,TM1138,28,5,Q2,2023
AZ,Phoenix,Richard Wilson,TS1139,Cash,C1139,85001,Male,17/10/2006 AD,18,OR1139,"BALTSAR, KALLAX, SVANÃ–, GISTAD, NORRARYD, GUNDE, VIPPÃ„RT, BILLY, NEIDEN, NORBERG / NISSE",20/9/2022 AD,10,5360f18e01139,TM1139,TS1139,1465,70,PD0833,LIXHULT,Cabinets & cupboards,363,Medium,360,S0833,TM1139,20,9,Q3,2022
VA,Richmond,Jennifer Wilson,TS1140,Debit Card,C1140,23219,Female,9/3/1996 AD,28,OR1140,"KYRRE, GLENN, NILSOLLE, MÃ–CKELBY / HENRIKSDAL, ALGOT / BROR, SKÃ…LBERG / SPORREN, GRUVBYN",27/7/2023 AD,7,5360f18e01140,TM1140,TS1140,2425,55,PD1965,MAMMUT,Outdoor furniture,59,Big,56,S1965,TM1140,27,7,Q3,2023
AL,Montgomery,Richard Jackson,TS1141,Debit Card,C1141,36104,Male,12/7/1991 AD,33,OR1141,"BESTÃ…, LÃ„CKÃ–, FÃ„RLÃ–V, TERJE, VEBERÃ–D, LIDHULT, IKEA PS VÃ…GÃ–, GÃ…RÃ–, MÃ–RBYLÃ…NGA / BALTSAR",15/5/2023 AD,9,5360f18e01141,TM1141,TS1141,4409,63,PD1667,MAMMUT,Children's furniture,29,Medium,26,S1667,TM1141,15,5,Q2,2023
NH,Concord,Joseph Jackson,TS1142,Credit Card,C1142,03301,Female,18/1/1998 AD,26,OR1142,"LÃ…NGFJÃ„LL, VADHOLMA, NORDVIKEN / NORDVIKEN, AGAM, GISTAD",7/10/2021 AD,5,5360f18e01142,TM1142,TS1142,1546,83,PD0746,LIXHULT,Cabinets & cupboards,59,Small,57,S0746,TM1142,7,10,Q4,2021
NH,Concord,Richard Moore,TS1143,Debit Card,C1143,03301,Male,15/10/1990 AD,34,OR1143,"JULES, TOSSBERG, STOLJAN, TÃ„RENDÃ– / ADDE, EKOLSUND, BRORINGE, KALLAX",17/5/2019 AD,7,5360f18e01143,TM1143,TS1143,1428,92,PD1853,TROFAST,Nursery furniture,175,Small,166,S1853,TM1143,17,5,Q2,2019
MT,Helena,Jennifer Hernandez,TS1144,Cash,C1144,59601,Female,27/1/2008 AD,16,OR1144,"FLISAT, STENSELE / NORRARYD, KLACKBERG, TÃ„RNÃ–, OBSERVATÃ–R, MARIUS, GAMLARED / LERHAMN, PÃ…HL, TROGEN, MÃ–RBYLÃ…NGA / BALTSAR",7/1/2021 AD,10,5360f18e01144,TM1144,TS1144,3226,90,PD1723,BUSUNGE,Children's furniture,645,Small,635,S1723,TM1144,7,1,Q1,2021
AK,Juneau,Richard Jones,TS1145,Credit Card,C1145,99801,Female,8/2/1982 AD,42,OR1145,"KOLON, FYRESDAL, TORNVIKEN",10/12/2023 AD,3,5360f18e01145,TM1145,TS1145,3788,91,PD1864,TROFAST,Nursery furniture,195,Medium,185,S1864,TM1145,10,12,Q4,2023
OH,Columbus,Patricia Martin,TS1146,Cash,C1146,43215,Male,3/12/1991 AD,33,OR1146,SKÃ…LBERG / SPORREN,13/4/2019 AD,1,5360f18e01146,TM1146,TS1146,1698,66,PD1306,LISABO / ODGER,Chairs,1875,Small,1866,S1306,TM1146,13,4,Q2,2019
TN,Nashville,William Johnson,TS1147,Credit Card,C1147,37219,Male,1/2/1985 AD,39,OR1147,"SLATTUM, VIPPÃ„RT, MÃ–RBYLÃ…NGA / ODGER, FREDÃ–N, NORBERG",6/4/2021 AD,5,5360f18e01147,TM1147,TS1147,3510,92,PD1731,ÖRFJÄLL,Children's furniture,195,Medium,192,S1731,TM1147,6,4,Q2,2021
NY,Albany,Robert Martinez,TS1148,Debit Card,C1148,12207,Female,9/6/2008 AD,16,OR1148,"VALLENTUNA, NORDVIKEN / NORRARYD, TERJE, HUSARÃ–, ENETRI, BLECKBERGET, YNGVAR, BLÃ…MES",13/1/2022 AD,8,5360f18e01148,TM1148,TS1148,1731,65,PD1626,GALANT,Chests of drawers & drawer units,1795,Big,1787,S1626,TM1148,13,1,Q1,2022
NH,Concord,David Garcia,TS1149,Cash,C1149,03301,Male,1/7/1990 AD,34,OR1149,"VITVAL, HACKÃ…S, BRYGGJA, IKEA PS VÃ…GÃ–, NORBERG, LANDSKRONA, KURA, TORNVIKEN, MÃ–CKELBY / NORRARYD",10/6/2022 AD,9,5360f18e01149,TM1149,TS1149,2467,75,PD1366,BEKVÄM,Chairs,195,Big,186,S1366,TM1149,10,6,Q2,2022
KY,Frankfort,John Hernandez,TS1150,Cash,C1150,40601,Female,12/4/1995 AD,29,OR1150,"FÃ–RSIKTIG, BINGSTA, FRANKLIN, PÃ…HL, FEJAN, LISABO / RÃ–NNINGE, SKARPÃ–, BESTÃ… BURS",14/12/2021 AD,8,5360f18e01150,TM1150,TS1150,2367,81,PD1716,TROFAST,Children's furniture,15,Big,8,S1716,TM1150,14,12,Q4,2021
OH,Columbus,Linda Anderson,TS1151,Cash,C1151,43215,Male,31/3/1990 AD,34,OR1151,"FABRIKÃ–R, TYSSEDAL, LÃ…NGFJÃ„LL, NORDVIKEN / RÃ–NNINGE, HÃ…VERUD / STIG",16/6/2020 AD,5,5360f18e01151,TM1151,TS1151,2375,78,PD1100,HARRY,Chairs,199,Small,189,S1100,TM1151,16,6,Q2,2020
WV,Charleston,Michael Brown,TS1152,Cash,C1152,25301,Female,24/4/1984 AD,40,OR1152,"EKERÃ–, HARRY, SVENBERTIL, INGATORP / HENRIKSDAL, YPPERLIG / NILSOVE, KROKHOLMEN, SKARPÃ–, DIETMAR, GAMLEBY",13/10/2021 AD,9,5360f18e01152,TM1152,TS1152,3878,68,PD0084,NEIDEN,Beds,99,Medium,89,S0084,TM1152,13,10,Q4,2021
OR,Salem,Michael Brown,TS1153,Debit Card,C1153,97301,Male,19/8/1995 AD,29,OR1153,"VANGSTA / TEODORES, BROR, BILLY / OXBERG, PÃ…HL, NORDVIKEN / NORDVIKEN",14/1/2021 AD,5,5360f18e01153,TM1153,TS1153,1942,59,PD1990,HAVSTEN,Outdoor furniture,280,Big,273,S1990,TM1153,14,1,Q1,2021
NC,Raleigh,Charles Taylor,TS1154,Credit Card,C1154,27601,Female,12/3/1988 AD,36,OR1154,"GAMLARED / LERHAMN, TORSBY / LEIFARNE",6/9/2023 AD,2,5360f18e01154,TM1154,TS1154,2992,63,PD0575,TRANHULT / KROKSHULT,Bookcases & shelving units,34,Small,25,S0575,TM1154,6,9,Q3,2023
NH,Concord,David Taylor,TS1155,Debit Card,C1155,03301,Female,30/7/1983 AD,41,OR1155,"HELMER, KIVIK, IDÃ…SEN, NORNA",21/8/2020 AD,4,5360f18e01155,TM1155,TS1155,3844,67,PD1123,HATTEFJÄLL,Chairs,1295,Big,1287,S1123,TM1155,21,8,Q3,2020
WV,Charleston,Joseph Taylor,TS1156,Debit Card,C1156,25301,Male,10/3/1983 AD,41,OR1156,"MAMMUT, HENRIKSDAL, NORRÃ…KER / NORRARYD, EKEDALEN / LEIFARNE, TÃ„RENDÃ– / GUNDE, TUFJORD, IKEA PS GULLHOLMEN",18/2/2020 AD,7,5360f18e01156,TM1156,TS1156,1267,99,PD0892,STUBBARP,Cabinets & cupboards,35,Medium,31,S0892,TM1156,18,2,Q1,2020
MT,Helena,Charles Taylor,TS1157,Cash,C1157,59601,Male,26/1/1989 AD,35,OR1157,"VADHOLMA, MACKAPÃ„R, ALGOT, SOLLERÃ–N",26/2/2020 AD,4,5360f18e01157,TM1157,TS1157,1334,56,PD1740,TROFAST,Children's furniture,275,Big,273,S1740,TM1157,26,2,Q1,2020
MI,Lansing,David Lopez,TS1158,Credit Card,C1158,48933,Female,18/8/1982 AD,42,OR1158,"KARLJAN, NISSE, KALLRÃ–R",23/4/2021 AD,3,5360f18e01158,TM1158,TS1158,2474,60,PD0021,EKEDALEN,Bar furniture,299.99,Small,289.99,S0021,TM1158,23,4,Q2,2021
NJ,Trenton,Charles Jackson,TS1159,Credit Card,C1159,08608,Male,27/9/2008 AD,16,OR1159,"NORRÃ…KER / NORRARYD, ERIK, LYCKSELE LÃ–VÃ…S, BENÃ–, Ã–STERNÃ„S, JANINGE",7/2/2020 AD,6,5360f18e01159,TM1159,TS1159,4554,82,PD0713,BILLY,Bookcases & shelving units,700,Big,695,S0713,TM1159,7,2,Q1,2020
NC,Raleigh,Elizabeth Martin,TS1160,Credit Card,C1160,27601,Female,24/7/1989 AD,35,OR1160,"JOKKMOKK, EKEDALEN / EKEDALEN, LOBERGET / SIBBEN, HEJNE, VASSVIKEN, BILLY / OXBERG, NIKKEBY",8/7/2023 AD,7,5360f18e01160,TM1160,TS1160,4633,78,PD0913,KALLVIKEN,Cabinets & cupboards,135,Small,133,S0913,TM1160,8,7,Q3,2023
TX,Austin,John Williams,TS1161,Debit Card,C1161,78701,Male,21/10/1990 AD,34,OR1161,"KOARP, LANGUR, TROGEN, ROTHULT, GRÃ–NADAL, GUBBARP",2/9/2022 AD,6,5360f18e01161,TM1161,TS1161,3348,54,PD0664,BESTÅ,Bookcases & shelving units,480,Medium,479,S0664,TM1161,2,9,Q3,2022
TN,Nashville,Linda Wilson,TS1162,Cash,C1162,37219,Female,11/8/1997 AD,27,OR1162,"VITTSJÃ–, BUSA, STOCKVIKEN, MELLTORP / JANINGE, DALFRED, NANNARP, EKERÃ–",11/2/2019 AD,7,5360f18e01162,TM1162,TS1162,2483,86,PD1224,LÅNGFJÄLL,Chairs,745,Small,738,S1224,TM1162,11,2,Q1,2019
ME,Augusta,Mary Jones,TS1163,Credit Card,C1163,04330,Male,18/8/2006 AD,18,OR1163,"BILLY / GNEDBY, NORDEN / RÃ…SKOG, BESTÃ… BURS, MOLTE, SLATTUM, KRITTER, JOKKMOKK",25/5/2023 AD,7,5360f18e01163,TM1163,TS1163,4327,99,PD0690,IVAR,Bookcases & shelving units,1980,Small,1976,S0690,TM1163,25,5,Q2,2023
CO,Denver,David Jones,TS1164,Credit Card,C1164,80202,Female,27/5/2000 AD,24,OR1164,"STENSELE / NORRARYD, BILLY / MORLIDEN, SANDSBERG / ADDE, SOLLERÃ–N, HARRY",13/7/2023 AD,5,5360f18e01164,TM1164,TS1164,2526,63,PD1881,MASTHOLMEN,Outdoor furniture,984,Big,980,S1881,TM1164,13,7,Q3,2023
VT,Montpelier,Michael Smith,TS1165,Debit Card,C1165,05602,Female,12/8/1987 AD,37,OR1165,"LISABO / ODGER, IKEA PS VÃ…GÃ–, ODDBJÃ–RG",9/3/2021 AD,3,5360f18e01165,TM1165,TS1165,3059,86,PD1711,AGAM,Children's furniture,195,Medium,192,S1711,TM1165,9,3,Q1,2021
AL,Montgomery,Jessica Davis,TS1166,Credit Card,C1166,36104,Male,14/5/1983 AD,41,OR1166,"SKARPÃ–, MELLTORP / NISSE, NORDKISA",9/10/2019 AD,3,5360f18e01166,TM1166,TS1166,1387,62,PD1117,ODGER,Chairs,177,Medium,168,S1117,TM1166,9,10,Q4,2019
WA,Olympia,Karen Gonzalez,TS1167,Cash,C1167,98501,Male,9/5/1998 AD,26,OR1167,MILLBERGET,4/9/2023 AD,1,5360f18e01167,TM1167,TS1167,2318,60,PD1530,JONAXEL,Chests of drawers & drawer units,135,Small,125,S1530,TM1167,4,9,Q3,2023
VA,Richmond,Mary Lopez,TS1168,Debit Card,C1168,23219,Female,29/1/2006 AD,18,OR1168,"MÃ–RBYLÃ…NGA / LEIFARNE, MELLTORP / NILSOVE, KULLABERG, CILLA, SKRUVSTA",27/11/2019 AD,5,5360f18e01168,TM1168,TS1168,3382,72,PD1217,MELLTORP / MARIUS,Chairs,149,Small,142,S1217,TM1168,27,11,Q4,2019
SC,Columbia,Susan Jackson,TS1169,Cash,C1169,29201,Male,6/3/2007 AD,17,OR1169,"GAMLEBY, GRÃ–NADAL, SVALNÃ„S, GODISHUS, ELSEBET, LIATORP, GLADSTAD, SLATTUM",7/9/2023 AD,8,5360f18e01169,TM1169,TS1169,2487,78,PD0104,MALM,Beds,299,Medium,289,S0104,TM1169,7,9,Q3,2023
ND,Bismarck,James Johnson,TS1170,Debit Card,C1170,58501,Female,28/12/1992 AD,32,OR1170,"IVAR, GÃ…RÃ–, STEGÃ–N, MALM, DANDERYD / INGOLF",14/6/2020 AD,5,5360f18e01170,TM1170,TS1170,3072,79,PD1280,IKEA PS 2012 / JANINGE,Chairs,1795,Medium,1792,S1280,TM1170,14,6,Q2,2020
KS,Topeka,Patricia Garcia,TS1171,Cash,C1171,66603,Male,8/11/1989 AD,35,OR1171,"BILLY, DIETMAR, SNIGLAR, TOBIAS",4/4/2019 AD,4,5360f18e01171,TM1171,TS1171,3254,69,PD1024,NORRÅKER,Café furniture,145,Big,140,S1024,TM1171,4,4,Q2,2019
RI,Providence,James Davis,TS1172,Debit Card,C1172,02903,Female,22/12/1998 AD,26,OR1172,"INNAMO, RIKSVIKEN, SVENBERTIL, PELLO, DETOLF, MELLTORP / NILSOVE, VÃ„DDÃ–",31/10/2023 AD,7,5360f18e01172,TM1172,TS1172,2539,68,PD0498,KALLAX,Bookcases & shelving units,159.99,Big,149.99,S0498,TM1172,31,10,Q4,2023
DE,Dover,Linda Gonzalez,TS1173,Cash,C1173,19901,Male,27/3/1983 AD,41,OR1173,"SOLLERÃ–N, MELLTORP / ADDE",17/9/2021 AD,2,5360f18e01173,TM1173,TS1173,1369,75,PD1198,MELLTORP / NILSOVE,Chairs,889,Big,888,S1198,TM1173,17,9,Q3,2021
ME,Augusta,Robert Miller,TS1174,Credit Card,C1174,04330,Female,23/3/1988 AD,36,OR1174,"LAXVIKEN, HÃ…VERUD / STIG",30/4/2022 AD,2,5360f18e01174,TM1174,TS1174,3431,97,PD0555,HÖGAFFEL,Bookcases & shelving units,2.5,Small,-5.5,S0555,TM1174,30,4,Q2,2022
NE,Lincoln,Linda Thomas,TS1175,Debit Card,C1175,68508,Female,19/11/1986 AD,38,OR1175,GONATT,4/9/2019 AD,1,5360f18e01175,TM1175,TS1175,1154,94,PD1858,TROFAST,Nursery furniture,195,Big,192,S1858,TM1175,4,9,Q3,2019
NJ,Trenton,Karen Moore,TS1176,Credit Card,C1176,08608,Male,31/7/1998 AD,26,OR1176,GONATT,17/9/2021 AD,1,5360f18e01176,TM1176,TS1176,1812,66,PD1730,YPPERLIG,Children's furniture,665,Big,663,S1730,TM1176,17,9,Q3,2021
KY,Frankfort,Thomas Taylor,TS1177,Credit Card,C1177,40601,Male,14/9/1985 AD,39,OR1177,"FRÃ–SÃ–N, VATTVIKEN, EKERÃ–, FRANKLIN, TORSBY / VOLFGANG, SVENBERTIL, RIKSVIKEN",4/6/2022 AD,7,5360f18e01177,TM1177,TS1177,2487,98,PD0332,SYMFONISK,Bookcases & shelving units,49.99,Big,42.99,S0332,TM1177,4,6,Q2,2022
GA,Atlanta,Joseph Miller,TS1178,Debit Card,C1178,30301,Female,1/3/1989 AD,35,OR1178,"RENBERGET, POÃ„NG",4/5/2022 AD,2,5360f18e01178,TM1178,TS1178,1171,51,PD1660,MAMMUT,Children's furniture,129,Medium,119,S1660,TM1178,4,5,Q2,2022
CA,Sacramento,Barbara Thomas,TS1179,Credit Card,C1179,95814,Male,28/11/1990 AD,34,OR1179,"NILSOVE, KIVIK, DJUPVIK, Ã„PPLARÃ–, HATTEFJÃ„LL, TOBIAS, OBSERVATÃ–R, RÃ–NNINGE, BUSUNGE",24/7/2022 AD,9,5360f18e01179,TM1179,TS1179,2389,51,PD1038,YNGVAR,Café furniture,399,Medium,392,S1038,TM1179,24,7,Q3,2022
RI,Providence,Sarah Miller,TS1180,Cash,C1180,02903,Female,16/11/1989 AD,35,OR1180,"MASTHOLMEN, BENARP, MELLTORP / MARIUS, SKARPÃ–, LANDSKRONA, JUSTINA, KROKHOLMEN, BALTSAR, NORRARYD",28/4/2022 AD,9,5360f18e01180,TM1180,TS1180,4816,95,PD1300,EKEDALEN / EKEDALEN,Chairs,1695,Medium,1693,S1300,TM1180,28,4,Q2,2022
HI,Honolulu,James Smith,TS1181,Cash,C1181,96813,Male,30/5/2001 AD,23,OR1181,"SNIGLAR, ALGOT / SKÃ…DIS, MELLTORP / NISSE, ENETRI, LANEBERG / SVENBERTIL, STUVA / FÃ–LJA, HÃ…LLÃ–",23/2/2019 AD,7,5360f18e01181,TM1181,TS1181,3460,91,PD0836,HAVSTA,Cabinets & cupboards,80,Medium,74,S0836,TM1181,23,2,Q1,2019
OR,Salem,Richard Garcia,TS1182,Credit Card,C1182,97301,Female,9/3/1992 AD,32,OR1182,"KLACKBERG, STUVA / FÃ–LJA, KUNGSHOLMEN, HENRIKSDAL, HÃ…LLÃ–, Ã–VRARYD / JANINGE, KYRRE",2/9/2023 AD,7,5360f18e01182,TM1182,TS1182,1752,85,PD0810,BESTÅ,Cabinets & cupboards,475,Small,465,S0810,TM1182,2,9,Q3,2023
WY,Cheyenne,Charles Johnson,TS1183,Credit Card,C1183,82001,Male,23/3/1999 AD,25,OR1183,CIRKUSTÃ„LT,27/7/2021 AD,1,5360f18e01183,TM1183,TS1183,4802,57,PD0791,LIXHULT,Cabinets & cupboards,178,Big,170,S0791,TM1183,27,7,Q3,2021
CO,Denver,Patricia Martin,TS1184,Debit Card,C1184,80202,Female,2/3/2007 AD,17,OR1184,"HEMNES, GULLIVER, STENSELE / RÃ–NNINGE",21/11/2022 AD,3,5360f18e01184,TM1184,TS1184,2736,79,PD0837,BESTÅ,Cabinets & cupboards,510,Small,500,S0837,TM1184,21,11,Q4,2022
SC,Columbia,Jennifer Thomas,TS1185,Credit Card,C1185,29201,Female,24/12/1998 AD,26,OR1185,"NORRÃ…KER / RÃ–NNINGE, KUDDARNA, MÃ–RBYLÃ…NGA / VOLFGANG, SKRUVSTA",14/3/2021 AD,4,5360f18e01185,TM1185,TS1185,4220,79,PD0407,VITTSJÖ,Bookcases & shelving units,158,Big,152,S0407,TM1185,14,3,Q1,2021
MS,Jackson,James Smith,TS1186,Debit Card,C1186,39201,Male,7/3/1988 AD,36,OR1186,TÃ„RNÃ–,13/10/2022 AD,1,5360f18e01186,TM1186,TS1186,2160,71,PD0741,KALLAX,Cabinets & cupboards,159.99,Small,157.99,S0741,TM1186,13,10,Q4,2022
WI,Madison,James Smith,TS1187,Cash,C1187,53703,Male,17/9/1985 AD,39,OR1187,"GAMLEBY, STUVA / FÃ–LJA",10/5/2023 AD,2,5360f18e01187,TM1187,TS1187,1304,93,PD1771,YPPERLIG,Children's furniture,195,Medium,189,S1771,TM1187,10,5,Q2,2023
MI,Lansing,Charles Garcia,TS1188,Debit Card,C1188,48933,Female,28/9/1999 AD,25,OR1188,"BOLMEN, IKEA PS 2012 / TEODORES, NORNA, BROR, KUNGSHOLMEN, SAGSTUA, GNEDBY, KORNSJÃ–, GRUVBYN, OLAUS",6/2/2019 AD,10,5360f18e01188,TM1188,TS1188,4989,77,PD1780,SMÅGÖRA,Nursery furniture,495,Small,488,S1780,TM1188,6,2,Q1,2019
OH,Columbus,Charles Thomas,TS1189,Debit Card,C1189,43215,Male,24/6/1999 AD,25,OR1189,"BRIMNES, FANBYN, TUFFING, LIXHULT, STORÃ…",18/9/2021 AD,5,5360f18e01189,TM1189,TS1189,3037,67,PD1495,EKEDALEN / HENRIKSDAL,Chairs,2765,Small,2760,S1495,TM1189,18,9,Q3,2021
NE,Lincoln,Jessica Lopez,TS1190,Debit Card,C1190,68508,Female,28/12/1980 AD,44,OR1190,"LIDHULT, BJÃ–RKSNÃ„S, MOLTE, MALM, GERSBY",21/6/2022 AD,5,5360f18e01190,TM1190,TS1190,2245,51,PD0835,ENERYDA,Cabinets & cupboards,22,Big,12,S0835,TM1190,21,6,Q2,2022
VA,Richmond,Jennifer Martinez,TS1191,Credit Card,C1191,23219,Male,22/9/1992 AD,32,OR1191,"LANEBERG / EKEDALEN, GRUVBYN, TOBIAS, STOCKSUND",24/12/2021 AD,4,5360f18e01191,TM1191,TS1191,2529,53,PD0992,LIXHULT,Cabinets & cupboards,287,Small,281,S0992,TM1191,24,12,Q4,2021
MD,Annapolis,David Garcia,TS1192,Credit Card,C1192,21401,Female,18/3/1985 AD,39,OR1192,"VEDBO, FINNALA, BERGHALLA, Ã–RFJÃ„LL, KOLBJÃ–RN, BALSBERGET, AGEN",6/7/2022 AD,7,5360f18e01192,TM1192,TS1192,4776,52,PD1871,TROFAST,Nursery furniture,165,Medium,159,S1871,TM1192,6,7,Q3,2022
IN,Indianapolis,Barbara Jones,TS1193,Debit Card,C1193,46204,Male,30/12/1983 AD,41,OR1193,"IDÃ…SEN, Ã–RFJÃ„LL, RESÃ–, INGATORP / HENRIKSDAL, RYDEBÃ„CK/BACKARYD / JANINGE, BUSUNGE",17/1/2023 AD,6,5360f18e01193,TM1193,TS1193,2596,69,PD1368,EKEDALEN / EKEDALEN,Chairs,1695,Small,1685,S1368,TM1193,17,1,Q1,2023
WA,Olympia,John Rodriguez,TS1194,Debit Card,C1194,98501,Female,8/1/1999 AD,25,OR1194,"TOBIAS, HUSARÃ–, ELSEBET, PÃ…HL, STRÃ…FLY, LAPPVIKEN, HENRIKSDAL, HELMER",5/1/2022 AD,8,5360f18e01194,TM1194,TS1194,4615,98,PD0794,BESTÅ,Cabinets & cupboards,25,Medium,21,S0794,TM1194,5,1,Q1,2022
NJ,Trenton,Linda Martin,TS1195,Debit Card,C1195,08608,Female,26/6/1981 AD,43,OR1195,"Ã–RFJÃ„LL, SKUBB, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE, VEDBO / VEDBO, BUSUNGE, PLATSA, KALLAX, MICKE, ODDBJÃ–RG",15/1/2023 AD,9,5360f18e01195,TM1195,TS1195,1834,93,PD1844,STUVA / FRITIDS,Nursery furniture,995,Big,985,S1844,TM1195,15,1,Q1,2023
KY,Frankfort,William Davis,TS1196,Credit Card,C1196,40601,Male,4/12/1984 AD,40,OR1196,"MELLTORP / TEODORES, GAMLEBY",20/1/2019 AD,2,5360f18e01196,TM1196,TS1196,2073,81,PD0181,BRIMNES,TV & media furniture,99.99,Small,93.99,S0181,TM1196,20,1,Q1,2019
CA,Sacramento,Thomas Hernandez,TS1197,Credit Card,C1197,95814,Male,8/7/1999 AD,25,OR1197,"GRÃ–NADAL, LILLHÃ–JDEN, FÃ–RSIKTIG, BILLY / GNEDBY, KARLJAN, BUSA, BESTÃ… BURS, CIRKUSTÃ„LT, MAMMUT",5/5/2023 AD,9,5360f18e01197,TM1197,TS1197,3843,75,PD0824,BESTÅ,Cabinets & cupboards,1305,Small,1303,S0824,TM1197,5,5,Q2,2023
VT,Montpelier,Mary Martinez,TS1198,Credit Card,C1198,05602,Female,27/8/1980 AD,44,OR1198,"VITTSJÃ–, SKOGSTA / NORRARYD, DIETMAR, LISABO / SVENBERTIL, BENÃ–, HATTEFJÃ„LL, NORRÃ…KER / RÃ–NNINGE",9/2/2023 AD,7,5360f18e01198,TM1198,TS1198,2657,88,PD0976,GLASSVIK,Cabinets & cupboards,195,Small,186,S0976,TM1198,9,2,Q1,2023
CO,Denver,Richard Brown,TS1199,Debit Card,C1199,80202,Male,11/1/2000 AD,24,OR1199,KLEPPSTAD,14/9/2023 AD,1,5360f18e01199,TM1199,TS1199,4420,57,PD0615,GALANT,Bookcases & shelving units,695,Big,692,S0615,TM1199,14,9,Q3,2023
DE,Dover,Karen Davis,TS1200,Credit Card,C1200,19901,Female,3/12/1987 AD,37,OR1200,"RIMFORSA, LILLHÃ–JDEN, SKOGSTORP, DALFRED, EKEDALEN / ODGER, LEIFARNE, GULLIVER",26/8/2019 AD,7,5360f18e01200,TM1200,TS1200,3104,54,PD1260,FANBYN,Chairs,145,Medium,142,S1260,TM1200,26,8,Q3,2019
NJ,Trenton,David Gonzalez,TS1201,Cash,C1201,08608,Male,2/10/1996 AD,28,OR1201,LYCKSELE,11/12/2019 AD,1,5360f18e01201,TM1201,TS1201,3473,59,PD0424,BESTÅ,Bookcases & shelving units,216,Small,215,S0424,TM1201,11,12,Q4,2019
CO,Denver,John Johnson,TS1202,Credit Card,C1202,80202,Female,10/4/1996 AD,28,OR1202,"EKEDALEN / HENRIKSDAL, MARIUS, SMÃ…STAD, TOSTERÃ–, LOBERGET / BLYSKÃ„R, YPPERLIG, FUSION",23/6/2020 AD,7,5360f18e01202,TM1202,TS1202,1517,97,PD1742,PÅHL,Children's furniture,295,Big,288,S1742,TM1202,23,6,Q2,2020
DE,Dover,Jessica Martin,TS1203,Credit Card,C1203,19901,Male,30/9/1996 AD,28,OR1203,ROTHULT,24/7/2021 AD,1,5360f18e01203,TM1203,TS1203,4861,75,PD0234,KALLAX,Bookcases & shelving units,74.99,Big,66.99,S0234,TM1203,24,7,Q3,2021
